player,pokemon,turns_active,times_brought_in,kos,pct_dmg_dealt,pct_dmg_taken,pct_dmg_healed,hits_taken,tera,tera_type,team_tera,team_tera_first,lead,faint,team_win
Trogba Trogba,Slowking-Galar,2,2,0,0,80,33,2,0,,1,0,0,0,1
Eoward,Baxcalibur,12,2,1,332,204,104,3,0,,1,1,1,1,1
Eoward,Cinderace,2,1,0,4,75,0,1,0,,1,1,0,0,1
Eoward,Enamorus,0,1,0,0,100,0,1,0,,1,1,0,1,1
Eoward,Great Tusk,4,2,1,185,112,12,4,0,,1,1,0,1,1
Eoward,Kingambit,5,2,4,181,103,37,2,1,Fairy,1,1,0,0,1
Eoward,Slowking-Galar,1,1,0,0,6,6,1,0,,1,1,0,0,1
oldspicemike,Hatterene,4,3,0,99,203,103,4,0,,1,0,0,1,0
oldspicemike,Heatran,4,1,0,75,100,0,2,0,,1,0,0,1,0
oldspicemike,Iron Valiant,3,1,1,58,100,0,2,0,,1,0,0,1,0
oldspicemike,Kingambit,7,2,2,157,142,42,5,1,Fairy,1,0,0,1,0
oldspicemike,Rillaboom,2,4,0,6,113,13,3,0,,1,0,1,1,0
oldspicemike,Sneasler,3,1,0,96,100,0,2,0,,1,0,0,1,0
sunsetss,Amoonguss,17,11,0,104,230,137,17,0,,1,1,0,0,1
sunsetss,Cinderace,12,8,0,172,76,0,4,0,,1,1,0,0,1
sunsetss,Garganacl,12,5,0,127,178,113,6,0,,1,1,0,0,1
sunsetss,Iron Valiant,11,4,2,323,76,0,1,1,Electric,1,1,0,0,1
sunsetss,Kingambit,3,4,2,90,109,37,4,0,,1,1,0,0,1
sunsetss,Landorus-Therian,36,15,2,472,143,45,10,0,,1,1,1,0,1
velvet,Baxcalibur,3,2,0,102,100,0,3,0,,1,0,0,1,0
velvet,Corviknight,13,22,0,100,290,190,23,0,,1,0,0,1,0
velvet,Great Tusk,6,13,0,76,100,0,6,0,,1,0,0,1,0
velvet,Ting-Lu,8,15,0,26,321,221,16,1,Ghost,1,0,0,1,0
velvet,Tornadus-Therian,1,7,0,51,223,123,6,0,,1,0,0,1,0
velvet,Toxapex,21,18,0,321,658,558,24,0,,1,0,1,1,0
blunderr,Garganacl,7,1,0,36,155,135,3,1,Fairy,1,1,0,0,1
blunderr,Great Tusk,1,1,1,12,0,0,0,0,,1,1,0,0,1
blunderr,Maushold-Four,0,0,0,0,0,0,0,0,,1,1,0,0,1
blunderr,Moltres,4,3,0,8,150,50,3,0,,1,1,0,1,1
blunderr,Slowking-Galar,2,1,0,73,100,0,3,0,,1,1,0,1,1
blunderr,Walking Wake,5,4,3,264,49,0,2,0,,1,1,1,0,1
RUBYBLOOD,Dragapult,2,2,0,73,77,0,2,0,,1,0,0,0,0
RUBYBLOOD,Great Tusk,3,1,1,100,100,0,2,1,Water,1,0,0,1,0
RUBYBLOOD,Heatran,6,4,1,88,106,50,4,0,,1,0,0,0,0
RUBYBLOOD,Iron Valiant,2,3,0,50,100,0,1,0,,1,0,0,1,0
RUBYBLOOD,Samurott-Hisui,3,2,0,82,100,0,1,0,,1,0,0,1,0
RUBYBLOOD,Zapdos,0,1,0,0,100,0,1,0,,1,0,1,1,0
uk wcop ladder alt,Hawlucha,0,0,0,0,0,0,0,0,,1,0,0,0,1
uk wcop ladder alt,Heatran,6,3,1,94,173,73,4,0,,1,0,1,1,1
uk wcop ladder alt,Iron Valiant,0,0,0,0,0,0,0,0,,1,0,0,0,1
uk wcop ladder alt,Landorus-Therian,10,1,5,437,107,53,2,1,Fairy,1,0,0,0,1
uk wcop ladder alt,Rillaboom,3,3,0,32,65,12,1,0,,1,0,0,0,1
uk wcop ladder alt,Sneasler,2,2,0,78,106,6,1,0,,1,0,0,1,1
Joeshh,Amoonguss,1,5,0,0,197,97,3,1,Dark,1,1,1,1,0
Joeshh,Dragapult,3,3,1,111,100,0,1,0,,1,1,0,1,0
Joeshh,Garganacl,4,2,0,21,131,31,3,0,,1,1,0,1,0
Joeshh,Great Tusk,0,1,0,0,103,3,1,0,,1,1,0,1,0
Joeshh,Skeledirge,1,1,0,36,100,0,2,0,,1,1,0,1,0
Joeshh,Zapdos,4,3,1,112,100,0,3,0,,1,1,0,1,0
SOULWIND,Dragonite,5,2,2,102,100,0,3,0,,1,0,0,1,1
SOULWIND,Great Tusk,5,3,0,71,125,25,3,0,,1,0,0,1,1
SOULWIND,Kingambit,3,3,1,153,131,31,3,0,,1,0,0,1,1
SOULWIND,Landorus-Therian,6,4,1,179,149,49,2,0,,1,0,1,1,1
SOULWIND,Skeledirge,1,1,2,19,43,0,1,1,Water,1,0,0,0,1
SOULWIND,Slowking-Galar,3,2,0,0,125,33,5,0,,1,0,0,0,1
Wanony,Dragapult,2,3,0,93,100,0,1,0,,1,1,0,1,0
Wanony,Great Tusk,4,1,0,91,100,0,2,0,,1,1,0,1,0
Wanony,Heatran,4,4,1,98,124,24,3,0,,1,1,0,1,0
Wanony,Iron Valiant,5,1,1,143,100,0,3,1,Ghost,1,1,0,1,0
Wanony,Samurott-Hisui,3,2,2,50,100,0,3,0,,1,1,0,1,0
Wanony,Zapdos,7,3,0,125,133,33,4,0,,1,1,1,1,0
lax,Cinderace,3,2,1,136,100,0,3,0,,1,0,0,1,0
lax,Kingambit,5,4,0,131,137,37,4,0,,1,0,0,1,0
lax,Landorus-Therian,7,3,1,207,137,37,1,1,Water,1,0,0,1,0
lax,Rotom-Wash,8,5,1,145,130,30,5,0,,1,0,0,1,0
lax,Slowking-Galar,1,2,0,0,55,33,1,0,,1,0,0,0,0
lax,Sneasler,4,3,1,133,100,0,1,0,,1,0,1,1,0
Kyo,Baxcalibur,0,2,0,0,100,0,1,0,,1,1,1,1,1
Kyo,Cinderace,9,4,1,218,100,0,3,0,,1,1,0,1,1
Kyo,Enamorus,2,4,0,0,65,0,1,0,,1,1,0,1,1
Kyo,Great Tusk,2,4,0,31,132,32,5,0,,1,1,0,1,1
Kyo,Kingambit,8,3,4,305,171,91,4,1,Fairy,1,1,0,0,1
Kyo,Slowking-Galar,3,4,0,0,184,84,7,0,,1,1,0,1,1
Leftiez,Corviknight,1,3,0,7,100,0,3,0,,1,0,0,1,1
Leftiez,Greninja,2,2,2,145,100,0,2,0,,1,0,0,1,1
Leftiez,Kingambit,2,1,2,162,0,0,0,1,Fairy,1,0,0,0,1
Leftiez,Ting-Lu,7,6,2,147,100,0,8,0,,1,0,0,1,1
Leftiez,Toxapex,0,0,0,0,0,0,0,0,,1,0,0,0,1
Leftiez,Zapdos,10,4,0,113,226,189,5,0,,1,0,1,0,1
Javitu,Gholdengo,2,3,1,31,100,0,1,0,,1,1,0,1,0
Javitu,Great Tusk,3,5,0,49,137,37,3,0,,1,1,0,1,0
Javitu,Iron Valiant,2,1,1,35,100,0,1,1,Dark,1,1,0,1,0
Javitu,Samurott-Hisui,5,3,1,157,100,0,1,0,,1,1,0,1,0
Javitu,Slowking-Galar,5,4,0,0,176,76,5,0,,1,1,0,1,0
Javitu,Zapdos,6,4,0,115,100,0,4,0,,1,1,1,1,0
Vavilov Tcherenkov,Baxcalibur,3,1,0,72,51,0,1,0,,1,1,0,0,1
Vavilov Tcherenkov,Gholdengo,6,2,1,222,100,0,4,1,Fairy,1,1,0,1,1
Vavilov Tcherenkov,Hatterene,9,1,3,266,101,80,3,0,,1,1,0,0,1
Vavilov Tcherenkov,Iron Valiant,2,1,1,63,100,0,1,0,,1,1,0,1,1
Vavilov Tcherenkov,Kingambit,0,0,0,0,0,0,0,0,,1,1,0,0,1
Vavilov Tcherenkov,Sandy Shocks,3,2,0,98,100,0,2,0,,1,1,1,1,1
xdRudi.exe,Enamorus,2,2,0,0,24,0,0,0,,1,0,0,1,0
xdRudi.exe,Garganacl,6,2,0,59,185,85,5,1,Fairy,1,0,0,1,0
xdRudi.exe,Great Tusk,2,1,1,45,100,0,3,0,,1,0,0,1,0
xdRudi.exe,Kingambit,0,2,0,0,106,6,1,0,,1,0,0,1,0
xdRudi.exe,Slowking-Galar,5,4,2,218,202,102,4,0,,1,0,1,1,0
xdRudi.exe,Zamazenta,3,2,0,76,187,87,2,0,,1,0,0,1,0
Trosko,Baxcalibur,6,2,1,147,100,0,2,1,Fairy,1,0,0,1,0
Trosko,Great Tusk,3,3,1,30,137,37,5,0,,1,0,0,1,0
Trosko,Kingambit,5,1,2,188,100,0,3,0,,1,0,0,1,0
Trosko,Moltres,3,4,0,0,246,146,4,0,,1,0,1,1,0
Trosko,Slowking-Galar,4,7,0,84,211,141,7,0,,1,0,0,0,0
Trosko,Zamazenta,2,2,1,157,100,0,1,0,,1,0,0,1,0
Raiza,Great Tusk,6,2,1,117,125,25,3,0,,1,1,0,1,1
Raiza,Hoopa-Unbound,5,4,2,222,100,0,3,1,Fairy,1,1,0,1,1
Raiza,Kingambit,5,4,1,142,64,18,1,0,,1,1,0,0,1
Raiza,Slowking-Galar,0,1,0,0,100,0,1,0,,1,1,0,1,1
Raiza,Zamazenta,4,3,1,100,133,33,5,0,,1,1,0,1,1
Raiza,Zapdos,9,7,0,126,100,0,1,0,,1,1,1,1,1
Highv0ltag3,Armarouge,8,3,5,421,85,0,2,0,,1,1,0,0,1
Highv0ltag3,Great Tusk,0,0,0,0,0,0,0,0,,1,1,0,0,1
Highv0ltag3,Greninja,2,1,0,87,100,0,2,1,Water,1,1,0,1,1
Highv0ltag3,Hatterene,1,2,0,30,100,0,2,0,,1,1,0,1,1
Highv0ltag3,Indeedee,0,2,0,0,90,0,2,0,,1,1,1,0,1
Highv0ltag3,Iron Valiant,2,1,1,114,100,0,1,0,,1,1,0,1,1
ayevon,Dragapult,2,3,0,175,100,0,2,0,,1,0,0,1,0
ayevon,Gholdengo,3,3,2,191,100,0,2,0,,1,0,1,1,0
ayevon,Great Tusk,0,1,0,0,100,0,1,0,,1,0,0,1,0
ayevon,Iron Valiant,0,1,0,0,100,0,1,0,,1,0,0,1,0
ayevon,Slowking-Galar,1,2,1,41,133,33,3,1,Grass,1,0,0,1,0
ayevon,Ting-Lu,2,1,0,49,119,19,3,0,,1,0,0,1,0
M Dragon,Baxcalibur,3,3,0,54,100,0,3,0,,1,1,1,1,0
M Dragon,Dragonite,1,3,0,62,100,0,2,0,,1,1,0,1,0
M Dragon,Great Tusk,10,6,0,146,124,24,7,0,,1,1,0,1,0
M Dragon,Iron Valiant,3,7,0,79,100,0,3,0,,1,1,0,1,0
M Dragon,Kingambit,8,3,2,157,125,25,3,1,Flying,1,1,0,1,0
M Dragon,Slowking-Galar,4,7,0,42,200,100,5,0,,1,1,0,1,0
70to90gxe,Amoonguss,3,6,1,32,110,29,3,0,,1,0,1,0,1
70to90gxe,Enamorus,5,3,1,133,43,0,2,0,,1,0,0,1,1
70to90gxe,Garganacl,2,1,0,44,42,42,1,0,,1,0,0,0,1
70to90gxe,Great Tusk,7,3,0,95,100,0,6,0,,1,0,0,1,1
70to90gxe,Kingambit,7,5,3,143,98,56,2,1,Fairy,1,0,0,0,1
70to90gxe,Zamazenta,11,3,1,197,155,55,4,0,,1,0,0,1,1
Sylveon is so cute,Baxcalibur,6,2,5,280,109,12,1,0,,1,1,0,0,1
Sylveon is so cute,Cinderace,1,1,0,18,9,0,1,0,,1,1,0,0,1
Sylveon is so cute,Enamorus,4,3,0,132,53,0,2,1,Steel,1,1,0,0,1
Sylveon is so cute,Great Tusk,7,2,0,122,112,12,7,0,,1,1,0,1,1
Sylveon is so cute,Kingambit,5,2,1,80,70,32,2,0,,1,1,0,0,1
Sylveon is so cute,Slowking-Galar,5,4,0,75,95,21,4,0,,1,1,1,0,1
TPP,Baxcalibur,5,5,0,176,100,0,3,1,Fairy,1,0,1,1,0
TPP,Corviknight,7,5,0,112,136,36,4,0,,1,0,0,1,0
TPP,Great Tusk,3,2,0,53,100,0,5,0,,1,0,0,1,0
TPP,Ting-Lu,4,3,1,59,100,0,4,0,,1,0,0,1,0
TPP,Tornadus-Therian,1,3,0,0,100,0,2,0,,1,0,0,1,0
TPP,Toxapex,0,4,0,0,171,71,4,0,,1,0,0,1,0
xavgb,Gholdengo,4,2,1,142,44,0,1,1,Ghost,1,1,1,0,1
xavgb,Iron Valiant,2,1,0,0,0,0,0,0,,1,1,0,0,1
xavgb,Rotom-Wash,6,5,0,95,78,37,4,0,,1,1,0,0,1
xavgb,Scizor,6,4,0,220,15,0,1,0,,1,1,0,0,1
xavgb,Ting-Lu,1,1,0,45,23,6,1,0,,1,1,0,0,1
xavgb,Zamazenta,5,2,3,240,22,0,1,0,,1,1,0,0,1
b1kharma,Cinderace,2,4,0,37,49,0,1,0,,1,0,1,0,0
b1kharma,Cresselia,8,2,0,38,192,103,4,0,,1,0,0,0,0
b1kharma,Dragonite,3,1,0,44,142,42,3,0,,1,0,0,1,0
b1kharma,Garganacl,1,2,0,0,106,6,2,0,,1,0,0,1,0
b1kharma,Slowking-Galar,3,2,0,33,159,59,5,0,,1,0,0,1,0
b1kharma,Zamazenta,3,2,0,18,118,18,3,1,Steel,1,0,0,1,0
Yelodash,Garganacl,1,1,0,0,107,7,2,0,,1,1,0,1,0
Yelodash,Great Tusk,7,5,1,87,107,7,7,0,,1,1,0,1,0
Yelodash,Hoopa-Unbound,3,5,1,92,100,0,1,0,,1,1,1,1,0
Yelodash,Moltres,4,5,0,9,149,49,6,0,,1,1,0,1,0
Yelodash,Slowking-Galar,6,8,0,0,391,291,10,0,,1,1,0,1,0
Yelodash,Zamazenta,2,6,0,63,100,0,4,1,Steel,1,1,0,1,0
starmaster,Amoonguss,0,3,0,0,47,33,1,0,,1,0,0,0,1
starmaster,Enamorus,8,3,1,126,64,0,1,1,Steel,1,0,1,0,1
starmaster,Garganacl,1,1,0,1,9,7,1,0,,1,0,0,0,1
starmaster,Great Tusk,7,2,0,49,100,0,2,0,,1,0,0,1,1
starmaster,Kingambit,2,2,0,70,112,12,3,0,,1,0,0,1,1
starmaster,Zamazenta,18,1,5,615,30,30,0,0,,1,0,0,0,1
Stellar Flares,Baxcalibur,2,3,1,127,100,0,2,0,,1,0,1,1,1
Stellar Flares,Cinderace,1,3,0,5,100,0,4,0,,1,0,0,1,1
Stellar Flares,Enamorus,2,2,0,80,57,12,1,0,,1,0,0,0,1
Stellar Flares,Kingambit,5,3,3,175,61,43,4,1,Fire,1,0,0,0,1
Stellar Flares,Landorus-Therian,6,4,0,60,100,0,4,0,,1,0,0,1,1
Stellar Flares,Slowking-Galar,5,6,0,29,269,198,6,0,,1,0,0,0,1
punk choi,Dragapult,9,5,3,199,100,0,2,0,,1,1,1,1,0
punk choi,Garganacl,2,2,0,79,125,25,2,1,Water,1,1,0,1,0
punk choi,Great Tusk,3,3,0,26,100,0,3,0,,1,1,0,1,0
punk choi,Scizor,1,1,0,25,0,0,0,0,,1,1,0,0,0
punk choi,Slowking-Galar,4,3,0,0,80,34,2,0,,1,1,0,0,0
punk choi,Zapdos,8,4,0,78,118,18,3,0,,1,1,0,1,0
INSULT,Gholdengo,0,1,0,0,100,0,1,0,,1,1,0,1,0
INSULT,Glimmora,2,1,0,94,100,0,2,0,,1,1,1,1,0
INSULT,Great Tusk,0,0,0,0,0,0,0,0,,1,1,0,0,0
INSULT,Iron Valiant,0,0,0,0,0,0,0,0,,1,1,0,0,0
INSULT,Roaring Moon,0,0,0,0,0,0,0,0,,1,1,0,0,0
INSULT,Walking Wake,1,1,0,0,100,0,2,1,Steel,1,1,0,1,0
Summerchu,Great Tusk,0,0,0,0,0,0,0,0,,0,0,0,0,1
Summerchu,Hatterene,0,0,0,0,0,0,0,0,,0,0,0,0,1
Summerchu,Iron Valiant,0,0,0,0,0,0,0,0,,0,0,0,0,1
Summerchu,Kingambit,0,0,0,0,0,0,0,0,,0,0,0,0,1
Summerchu,Samurott-Hisui,0,0,0,0,0,0,0,0,,0,0,0,0,1
Summerchu,Walking Wake,6,1,3,300,94,0,2,0,,0,0,1,0,1
TPP,Baxcalibur,5,3,2,185,100,0,4,0,,1,0,0,1,0
TPP,Cinderace,7,7,1,73,100,0,3,0,,1,0,1,1,0
TPP,Enamorus,2,2,0,57,100,0,3,0,,1,0,0,1,0
TPP,Great Tusk,3,3,0,40,118,18,3,0,,1,0,0,1,0
TPP,Kingambit,2,4,0,54,118,18,2,0,,1,0,0,1,0
TPP,Slowking-Galar,3,3,0,62,151,51,5,1,Grass,1,0,0,1,0
Hayburner,Amoonguss,3,2,2,34,100,33,2,0,,1,1,0,0,1
Hayburner,Garganacl,2,2,0,18,113,13,4,1,Water,1,1,0,1,1
Hayburner,Gholdengo,3,2,1,114,0,0,0,0,,1,1,0,0,1
Hayburner,Great Tusk,3,3,0,61,110,10,3,0,,1,1,0,1,1
Hayburner,Ting-Lu,7,1,2,191,148,48,8,0,,1,1,0,1,1
Hayburner,Zapdos,9,3,1,245,0,0,0,0,,1,1,1,0,1
DAHLI,Baxcalibur,1,1,0,18,0,0,0,0,,1,0,0,0,1
DAHLI,Enamorus,2,1,1,127,25,0,1,0,,1,0,0,0,1
DAHLI,Great Tusk,3,2,1,75,100,0,3,0,,1,0,0,1,1
DAHLI,Slowking-Galar,0,1,0,0,0,0,0,0,,1,0,0,0,1
DAHLI,Ting-Lu,6,1,2,108,88,41,4,1,Ghost,1,0,0,0,1
DAHLI,Zapdos,2,3,0,52,19,0,1,0,,1,0,1,0,1
Fairy Peak!,Enamorus,2,3,0,72,100,0,3,0,,1,1,0,1,0
Fairy Peak!,Iron Moth,1,2,0,16,18,0,1,0,,1,1,0,0,0
Fairy Peak!,Iron Valiant,3,2,1,62,100,0,3,0,,1,1,0,1,0
Fairy Peak!,Landorus-Therian,4,2,0,10,100,0,3,1,Ghost,1,1,0,1,0
Fairy Peak!,Meowscarada,2,1,0,25,100,0,2,0,,1,1,1,1,0
Fairy Peak!,Zamazenta,2,2,0,19,0,0,0,0,,1,1,0,0,0
StepC,Armarouge,2,1,0,36,100,0,2,1,Psychic,1,0,0,1,0
StepC,Azelf,5,7,0,75,100,0,3,0,,1,0,1,1,0
StepC,Hatterene,3,2,0,139,100,0,3,0,,1,0,0,1,0
StepC,Indeedee,4,2,0,74,100,0,5,0,,1,0,0,1,0
StepC,Polteageist,3,2,2,167,0,0,0,0,,1,0,0,1,0
StepC,Sneasler,2,3,2,14,100,0,1,0,,1,0,0,1,0
xavgb,Dragonite,5,2,2,128,36,0,1,0,,1,1,0,0,1
xavgb,Garchomp,0,2,0,0,100,0,3,0,,1,1,0,1,1
xavgb,Gholdengo,5,2,0,74,150,50,7,0,,1,1,1,1,1
xavgb,Hoopa-Unbound,4,5,3,173,19,0,1,1,Fairy,1,1,0,0,1
xavgb,Iron Valiant,1,1,0,0,100,0,1,0,,1,1,0,1,1
xavgb,Rotom-Wash,3,4,0,68,100,0,4,0,,1,1,0,1,1
Jytcampbell,Baxcalibur,7,3,2,140,100,0,2,0,,1,1,0,1,0
Jytcampbell,Grimmsnarl,5,2,0,53,100,0,5,0,,1,1,0,1,0
Jytcampbell,Hatterene,5,3,0,74,159,59,4,0,,1,1,0,1,0
Jytcampbell,Iron Valiant,6,1,1,191,100,0,2,0,,1,1,0,1,0
Jytcampbell,Moltres-Galar,3,2,1,59,125,25,4,1,Fairy,1,1,1,1,0
Jytcampbell,Scizor,2,3,0,57,137,37,2,0,,1,1,0,1,0
njnp,Baxcalibur,1,3,0,32,100,0,2,0,,1,0,0,1,1
njnp,Cinderace,6,5,2,205,90,0,3,0,,1,0,0,0,1
njnp,Iron Valiant,6,5,1,223,100,0,2,0,,1,0,0,1,1
njnp,Kingambit,7,3,2,135,138,38,3,0,,1,0,1,1,1
njnp,Landorus-Therian,2,4,0,26,100,0,4,0,,1,0,0,1,1
njnp,Slowking-Galar,3,2,1,100,81,33,2,1,Water,1,0,0,1,1
F.A.K.E.E,Cinderace,5,4,0,39,129,56,3,0,,1,0,0,0,1
F.A.K.E.E,Garganacl,24,2,6,551,468,405,20,1,Water,1,0,0,0,1
F.A.K.E.E,Great Tusk,5,3,0,28,93,0,3,0,,1,0,0,0,1
F.A.K.E.E,Hoopa-Unbound,7,4,0,180,100,0,3,0,,1,0,0,1,1
F.A.K.E.E,Scream Tail,7,6,0,54,247,224,10,0,,1,0,0,0,1
F.A.K.E.E,Zapdos,10,4,0,82,24,0,2,0,,1,0,1,0,1
punk choi,Baxcalibur,7,5,1,312,114,14,2,0,,1,1,0,1,0
punk choi,Cinderace,9,5,0,160,100,0,3,0,,1,1,0,1,0
punk choi,Great Tusk,8,6,0,127,100,0,7,0,,1,1,0,1,0
punk choi,Kingambit,2,1,0,30,106,6,2,1,Flying,1,1,0,1,0
punk choi,Slowking-Galar,7,8,0,53,232,132,6,0,,1,1,0,1,0
punk choi,Zapdos,23,7,0,357,351,251,13,0,,1,1,1,1,0
Piyush21,Enamorus,4,2,2,33,84,18,1,0,,0,0,0,0,1
Piyush21,Garganacl,4,2,0,60,36,6,1,0,,0,0,0,0,1
Piyush21,Great Tusk,3,1,0,53,100,0,3,0,,0,0,0,1,1
Piyush21,Iron Valiant,7,1,4,431,100,0,2,0,,0,0,0,1,1
Piyush21,Kingambit,1,1,0,0,0,0,0,0,,0,0,0,0,1
Piyush21,Slowking-Galar,3,4,0,0,155,55,5,0,,0,0,1,1,1
DRlP BAYLESS,Great Tusk,4,1,1,59,100,0,4,0,,1,1,0,1,0
DRlP BAYLESS,Iron Valiant,2,1,1,100,100,0,1,1,Dark,1,1,0,1,0
DRlP BAYLESS,Rotom-Wash,3,3,0,30,106,6,2,0,,1,1,1,1,0
DRlP BAYLESS,Slowking-Galar,6,5,0,78,146,46,3,0,,1,1,0,1,0
DRlP BAYLESS,Ting-Lu,1,2,0,24,106,6,2,0,,1,1,0,1,0
DRlP BAYLESS,Zamazenta,3,3,1,118,100,0,2,0,,1,1,0,1,0
HYper,Great Tusk,6,10,0,17,42,0,3,0,,1,0,0,0,0
HYper,Kingambit,14,10,2,342,160,109,3,0,,1,0,0,0,0
HYper,Slowking-Galar,9,8,0,60,157,57,3,0,,1,0,0,1,0
HYper,Thundurus,16,10,0,209,100,0,2,0,,1,0,1,1,0
HYper,Walking Wake,5,6,0,128,100,0,1,0,,1,0,0,1,0
HYper,Zamazenta,4,2,0,132,100,0,2,1,Steel,1,0,0,1,0
IDM Blim ✅,Blissey,6,11,0,24,250,215,12,0,,1,1,0,0,1
IDM Blim ✅,Corviknight,8,7,0,23,62,50,1,0,,1,1,0,0,1
IDM Blim ✅,Hippowdon,11,14,1,112,186,174,10,0,,1,1,1,0,1
IDM Blim ✅,Skeledirge,8,3,2,113,133,33,4,0,,1,1,0,1,1
IDM Blim ✅,Tornadus-Therian,4,4,1,71,103,68,3,0,,1,1,0,0,1
IDM Blim ✅,Toxapex,6,7,0,25,283,183,6,1,Fairy,1,1,0,1,1
Skc44,Garchomp,13,1,0,28,100,0,2,0,,1,1,0,1,0
Skc44,Gholdengo,1,1,0,60,100,0,3,0,,1,1,0,1,0
Skc44,Great Tusk,7,1,0,83,100,0,1,1,Electric,1,1,0,1,0
Skc44,Iron Valiant,4,4,1,130,100,0,1,0,,1,1,1,1,0
Skc44,Kingambit,1,2,0,30,100,0,2,0,,1,1,0,1,0
Skc44,Moltres,2,2,0,29,100,0,2,0,,1,1,0,1,0
avatar 166,Gholdengo,3,3,0,20,102,67,2,0,,0,0,0,0,1
avatar 166,Iron Valiant,4,1,1,0,100,0,5,0,,0,0,0,1,1
avatar 166,Rotom-Wash,8,3,2,146,133,56,4,0,,0,0,0,0,1
avatar 166,Scizor,1,1,0,11,25,0,1,0,,0,0,0,0,1
avatar 166,Ting-Lu,8,3,2,75,72,19,4,0,,0,0,1,0,1
avatar 166,Zamazenta,3,1,1,70,90,0,2,0,,0,0,0,0,1
xavgb,Enamorus,1,1,0,0,0,0,0,0,,1,0,0,1,1
xavgb,Gholdengo,11,3,1,289,100,0,8,0,,1,0,0,1,1
xavgb,Great Tusk,1,3,0,33,100,0,1,0,,1,0,0,1,1
xavgb,Kingambit,10,2,4,522,124,48,3,1,Dark,1,0,0,0,1
xavgb,Samurott-Hisui,1,2,1,100,100,0,2,0,,1,0,1,1,1
xavgb,Zamazenta,3,1,0,66,118,18,13,0,,1,0,0,1,1
IDM Blim✅,Baxcalibur,4,2,1,118,100,0,3,1,Fairy,1,1,0,1,0
IDM Blim✅,Corviknight,13,3,1,100,335,235,9,0,,1,1,0,1,0
IDM Blim✅,Dondozo,8,3,0,121,285,185,6,0,,1,1,0,1,0
IDM Blim✅,Great Tusk,1,1,0,99,100,0,1,0,,1,1,1,1,0
IDM Blim✅,Hatterene,1,3,0,3,118,18,2,0,,1,1,0,1,0
IDM Blim✅,Iron Moth,2,4,2,101,100,0,2,0,,1,1,0,1,0
punk choi,Amoonguss,7,5,0,96,136,36,7,0,,1,1,0,1,1
punk choi,Cinderace,5,2,0,36,72,0,2,0,,1,1,0,0,1
punk choi,Garganacl,14,4,0,125,214,114,6,0,,1,1,0,1,1
punk choi,Great Tusk,6,6,0,51,142,42,3,0,,1,1,0,1,1
punk choi,Kingambit,10,4,6,317,69,0,3,1,Fairy,1,1,0,0,1
punk choi,Thundurus-Therian,6,3,0,136,142,42,2,0,,1,1,1,1,1
tesoro mio,Dragonite,6,2,0,104,124,24,4,1,Normal,1,0,0,1,0
tesoro mio,Great Tusk,4,5,0,19,154,54,5,0,,1,0,0,1,0
tesoro mio,Heatran,7,4,1,135,178,78,9,0,,1,0,1,1,0
tesoro mio,Iron Valiant,7,8,1,181,100,0,5,0,,1,0,0,1,0
tesoro mio,Slowking-Galar,4,6,1,58,292,192,7,0,,1,0,0,1,0
tesoro mio,Tornadus-Therian,9,4,1,116,166,66,4,0,,1,0,0,1,0
Vavilov Tcherenkov,Azumarill,0,0,0,0,0,0,0,0,,1,0,0,0,1
Vavilov Tcherenkov,Garchomp,1,3,0,15,106,6,2,0,,1,0,1,1,1
Vavilov Tcherenkov,Gholdengo,6,3,0,106,101,5,3,0,,1,0,0,1,1
Vavilov Tcherenkov,Great Tusk,2,1,0,82,100,0,1,0,,1,0,0,1,1
Vavilov Tcherenkov,Moltres-Galar,10,1,6,333,105,61,3,1,Fairy,1,0,0,0,1
Vavilov Tcherenkov,Walking Wake,0,0,0,0,0,0,0,0,,1,0,0,0,1
freezai,Great Tusk,2,2,0,69,100,0,2,0,,1,1,0,1,0
freezai,Hatterene,5,2,0,96,112,12,4,1,Water,1,1,0,1,0
freezai,Kingambit,2,2,1,81,100,0,2,0,,1,1,0,1,0
freezai,Rillaboom,2,4,0,27,100,0,2,0,,1,1,1,1,0
freezai,Sneasler,1,1,0,39,100,0,1,0,,1,1,0,1,0
freezai,Walking Wake,2,2,1,100,106,6,2,0,,1,1,0,1,0
Aberforth,Gholdengo,5,3,1,100,188,88,6,1,Ghost,1,1,0,1,0
Aberforth,Iron Valiant,1,1,0,47,100,0,1,0,,1,1,0,1,0
Aberforth,Moltres,11,5,2,154,268,168,9,0,,1,1,0,1,0
Aberforth,Rotom-Wash,4,2,0,71,118,18,2,0,,1,1,1,1,0
Aberforth,Sneasler,2,1,1,0,100,0,2,0,,1,1,0,1,0
Aberforth,Ting-Lu,5,2,0,0,137,37,6,0,,1,1,0,1,0
ITALIAN BOOMER,Dragapult,5,2,1,100,76,24,1,0,,1,0,0,0,1
ITALIAN BOOMER,Great Tusk,4,2,0,66,131,31,3,0,,1,0,0,1,1
ITALIAN BOOMER,Heatran,2,3,2,120,125,25,3,1,Grass,1,0,0,1,1
ITALIAN BOOMER,Iron Valiant,5,3,2,168,100,0,1,0,,1,0,0,1,1
ITALIAN BOOMER,Samurott-Hisui,8,5,1,184,100,0,1,0,,1,0,1,1,1
ITALIAN BOOMER,Zapdos,6,4,0,104,101,50,3,0,,1,0,0,0,1
